Total accesses: 7086622
Frames	Miss Rate
704	0.060210
705	0.060138
706	0.060071
707	0.060005
708	0.059933
709	0.059868
710	0.059798
711	0.059732
712	0.059667
713	0.059600
714	0.059538
715	0.059471
716	0.059405
717	0.059341
718	0.059278
719	0.059214
720	0.059143
721	0.059077
722	0.059014
723	0.058950
724	0.058887
725	0.058824
726	0.058759
727	0.058698
728	0.058635
729	0.058570
730	0.058505
731	0.058440
732	0.058374
733	0.058311
734	0.058250
735	0.058189
736	0.058127
737	0.058061
738	0.057998
739	0.057933
740	0.057867
741	0.057802
742	0.057741
743	0.057685
744	0.057624
745	0.057563
746	0.057496
747	0.057434
748	0.057376
749	0.057313
750	0.057251
751	0.057188
752	0.057131
753	0.057064
754	0.057004
755	0.056944
756	0.056885
757	0.056825
758	0.056769
759	0.056707
760	0.056650
761	0.056594
762	0.056544
763	0.056490
764	0.056432
765	0.056373
766	0.056312
767	0.056254
768	0.056194
769	0.056133
770	0.056075
771	0.056019
772	0.055960
773	0.055898
774	0.055840
775	0.055780
776	0.055720
777	0.055667
778	0.055605
779	0.055545
780	0.055486
781	0.055431
782	0.055375
783	0.055317
784	0.055260
785	0.055206
786	0.055145
787	0.055093
788	0.055042
789	0.054983
790	0.054925
791	0.054864
792	0.054808
793	0.054748
794	0.054687
795	0.054633
796	0.054575
797	0.054516
798	0.054458
799	0.054396
800	0.054336
801	0.054274
802	0.054213
803	0.054157
804	0.054099
805	0.054040
806	0.053981
807	0.053923
808	0.053863
809	0.053806
810	0.053751
811	0.053692
812	0.053629
813	0.053570
814	0.053510
815	0.053454
816	0.053397
817	0.053339
818	0.053286
819	0.053229
820	0.053172
821	0.053117
822	0.053060
823	0.052998
824	0.052946
825	0.052889
826	0.052833
827	0.052776
828	0.052722
829	0.052667
830	0.052609
831	0.052554
832	0.052494
833	0.052434
834	0.052376
835	0.052316
836	0.052259
837	0.052203
838	0.052138
839	0.052080
840	0.052027
841	0.051964
842	0.051903
843	0.051842
844	0.051783
845	0.051727
846	0.051667
847	0.051612
848	0.051556
849	0.051506
850	0.051453
851	0.051396
852	0.051336
853	0.051283
854	0.051226
855	0.051168
856	0.051113
857	0.051057
858	0.051000
859	0.050943
860	0.050894
861	0.050830
862	0.050774
863	0.050717
864	0.050660
865	0.050604
866	0.050549
867	0.050491
868	0.050436
869	0.050379
870	0.050323
871	0.050272
872	0.050213
873	0.050156
874	0.050103
875	0.050046
876	0.049990
877	0.049938
878	0.049882
879	0.049831
880	0.049774
881	0.049714
882	0.049656
883	0.049597
884	0.049540
885	0.049487
886	0.049434
887	0.049383
888	0.049330
889	0.049274
890	0.049218
891	0.049165
892	0.049110
893	0.049063
894	0.049009
895	0.048959
896	0.048904
897	0.048856
898	0.048803
899	0.048751
900	0.048700
901	0.048653
902	0.048601
903	0.048545
904	0.048491
905	0.048446
906	0.048395
907	0.048344
908	0.048295
909	0.048247
910	0.048194
911	0.048144
912	0.048094
913	0.048041
914	0.047986
915	0.047934
916	0.047886
917	0.047837
918	0.047784
919	0.047735
920	0.047689
921	0.047639
922	0.047585
923	0.047532
924	0.047488
925	0.047438
926	0.047390
927	0.047341
928	0.047289
929	0.047240
930	0.047196
931	0.047152
932	0.047107
933	0.047060
934	0.047011
935	0.046962
936	0.046918
937	0.046873
938	0.046825
939	0.046782
940	0.046735
941	0.046693
942	0.046648
943	0.046601
944	0.046556
945	0.046509
946	0.046461
947	0.046418
948	0.046369
949	0.046319
950	0.046273
951	0.046232
952	0.046194
953	0.046150
954	0.046104
955	0.046061
956	0.046019
957	0.045972
958	0.045931
959	0.045887
960	0.045843
961	0.045799
962	0.045755
963	0.045712
964	0.045668
965	0.045629
966	0.045588
967	0.045546
968	0.045504
969	0.045463
970	0.045421
971	0.045385
972	0.045342
973	0.045297
974	0.045256
975	0.045213
976	0.045171
977	0.045128
978	0.045091
979	0.045049
980	0.045009
981	0.044968
982	0.044928
983	0.044883
984	0.044845
985	0.044806
986	0.044768
987	0.044729
988	0.044689
989	0.044647
990	0.044608
991	0.044571
992	0.044531
993	0.044490
994	0.044445
995	0.044405
996	0.044360
997	0.044318
998	0.044273
999	0.044234
1000	0.044196
1001	0.044153
1002	0.044119
1003	0.044080
1004	0.044044
1005	0.044002
1006	0.043963
1007	0.043925
1008	0.043884
1009	0.043845
1010	0.043806
1011	0.043767
1012	0.043732
1013	0.043693
1014	0.043655
1015	0.043615
1016	0.043577
1017	0.043538
1018	0.043499
1019	0.043464
1020	0.043426
1021	0.043386
1022	0.043347
1023	0.043306
1024	0.043267
1025	0.043226
1026	0.043188
1027	0.043148
1028	0.043111
1029	0.043074
1030	0.043041
1031	0.043002
1032	0.042969
1033	0.042933
1034	0.042898
1035	0.042858
1036	0.042820
1037	0.042781
1038	0.042740
1039	0.042703
1040	0.042664
1041	0.042625
1042	0.042587
1043	0.042547
1044	0.042508
1045	0.042473
1046	0.042435
1047	0.042392
1048	0.042356
1049	0.042324
1050	0.042286
1051	0.042252
1052	0.042213
1053	0.042177
1054	0.042143
1055	0.042104
1056	0.042066
1057	0.042034
1058	0.042003
1059	0.041965
1060	0.041934
1061	0.041894
1062	0.041858
1063	0.041819
1064	0.041777
1065	0.041737
1066	0.041702
1067	0.041664
1068	0.041629
1069	0.041593
1070	0.041555
1071	0.041522
1072	0.041484
1073	0.041448
1074	0.041411
1075	0.041377
1076	0.041343
1077	0.041306
1078	0.041266
1079	0.041234
1080	0.041198
1081	0.041162
1082	0.041128
1083	0.041092
1084	0.041059
1085	0.041024
1086	0.040988
1087	0.040955
1088	0.040921
1089	0.040888
1090	0.040853
1091	0.040820
1092	0.040781
1093	0.040746
1094	0.040709
1095	0.040673
1096	0.040636
1097	0.040604
1098	0.040565
1099	0.040531
1100	0.040496
1101	0.040463
1102	0.040426
1103	0.040388
1104	0.040359
1105	0.040320
1106	0.040289
1107	0.040255
1108	0.040222
1109	0.040188
1110	0.040152
1111	0.040116
1112	0.040079
1113	0.040045
1114	0.040012
1115	0.039977
1116	0.039946
1117	0.039914
1118	0.039879
1119	0.039846
1120	0.039812
1121	0.039775
1122	0.039743
1123	0.039708
1124	0.039672
1125	0.039637
1126	0.039604
1127	0.039569
1128	0.039539
1129	0.039504
1130	0.039464
1131	0.039429
1132	0.039393
1133	0.039358
1134	0.039325
1135	0.039290
1136	0.039252
1137	0.039220
1138	0.039186
1139	0.039153
1140	0.039120
1141	0.039088
1142	0.039055
1143	0.039018
1144	0.038986
1145	0.038951
1146	0.038916
1147	0.038882
1148	0.038848
1149	0.038813
1150	0.038779
1151	0.038746
1152	0.038713
1153	0.038679
1154	0.038645
1155	0.038610
1156	0.038578
1157	0.038539
1158	0.038507
1159	0.038475
1160	0.038443
1161	0.038410
1162	0.038374
1163	0.038342
1164	0.038311
1165	0.038278
1166	0.038238
1167	0.038203
1168	0.038172
1169	0.038137
1170	0.038103
1171	0.038065
1172	0.038034
1173	0.037997
1174	0.037965
1175	0.037930
1176	0.037895
1177	0.037863
1178	0.037830
1179	0.037794
1180	0.037759
1181	0.037726
1182	0.037696
1183	0.037661
1184	0.037626
1185	0.037594
1186	0.037564
1187	0.037530
1188	0.037497
1189	0.037459
1190	0.037424
1191	0.037392
1192	0.037357
1193	0.037323
1194	0.037291
1195	0.037261
1196	0.037229
1197	0.037200
1198	0.037166
1199	0.037131
1200	0.037100
1201	0.037069
1202	0.037033
1203	0.037001
1204	0.036972
1205	0.036937
1206	0.036904
1207	0.036872
1208	0.036840
1209	0.036808
1210	0.036774
1211	0.036740
1212	0.036707
1213	0.036680
1214	0.036645
1215	0.036612
1216	0.036577
1217	0.036543
1218	0.036511
1219	0.036480
1220	0.036446
1221	0.036416
1222	0.036385
1223	0.036351
1224	0.036322
1225	0.036291
1226	0.036259
1227	0.036224
1228	0.036191
1229	0.036159
1230	0.036125
1231	0.036091
1232	0.036065
1233	0.036032
1234	0.035999
1235	0.035966
1236	0.035932
1237	0.035900
1238	0.035869
1239	0.035837
1240	0.035803
1241	0.035768
1242	0.035735
1243	0.035704
1244	0.035672
1245	0.035641
1246	0.035608
1247	0.035571
1248	0.035534
1249	0.035500
1250	0.035463
1251	0.035432
1252	0.035399
1253	0.035367
1254	0.035337
1255	0.035300
1256	0.035270
1257	0.035239
1258	0.035207
1259	0.035174
1260	0.035140
1261	0.035108
1262	0.035078
1263	0.035050
1264	0.035018
1265	0.034986
1266	0.034955
1267	0.034926
1268	0.034897
1269	0.034865
1270	0.034837
1271	0.034809
1272	0.034779
1273	0.034750
1274	0.034718
1275	0.034688
1276	0.034658
1277	0.034625
1278	0.034594
1279	0.034560
1280	0.034523
1281	0.034489
1282	0.034454
1283	0.034419
1284	0.034387
1285	0.034356
1286	0.034325
1287	0.034294
1288	0.034264
1289	0.034233
1290	0.034204
1291	0.034173
1292	0.034144
1293	0.034112
1294	0.034083
1295	0.034051
1296	0.034020
1297	0.033990
1298	0.033955
1299	0.033924
1300	0.033891
1301	0.033862
1302	0.033830
1303	0.033796
1304	0.033764
1305	0.033732
1306	0.033701
1307	0.033674
1308	0.033646
1309	0.033617
1310	0.033591
1311	0.033559
1312	0.033532
1313	0.033503
1314	0.033474
1315	0.033448
1316	0.033419
1317	0.033390
1318	0.033365
1319	0.033335
1320	0.033307
1321	0.033282
1322	0.033255
1323	0.033224
1324	0.033196
1325	0.033169
1326	0.033140
1327	0.033110
1328	0.033079
1329	0.033051
1330	0.033024
1331	0.032998
1332	0.032968
1333	0.032939
1334	0.032910
1335	0.032882
1336	0.032855
1337	0.032827
1338	0.032800
1339	0.032771
1340	0.032744
1341	0.032714
1342	0.032686
1343	0.032659
1344	0.032634
1345	0.032606
1346	0.032578
1347	0.032553
1348	0.032522
1349	0.032494
1350	0.032469
1351	0.032443
1352	0.032415
1353	0.032388
1354	0.032360
1355	0.032332
1356	0.032302
1357	0.032275
1358	0.032250
1359	0.032225
1360	0.032199
1361	0.032172
1362	0.032146
1363	0.032118
1364	0.032091
1365	0.032067
1366	0.032039
1367	0.032014
1368	0.031989
1369	0.031964
1370	0.031939
1371	0.031917
1372	0.031891
1373	0.031866
1374	0.031838
1375	0.031811
1376	0.031785
1377	0.031759
1378	0.031732
1379	0.031706
1380	0.031680
1381	0.031658
1382	0.031630
1383	0.031605
1384	0.031578
1385	0.031554
1386	0.031529
1387	0.031505
1388	0.031480
1389	0.031455
1390	0.031432
1391	0.031410
1392	0.031387
1393	0.031365
1394	0.031340
1395	0.031317
1396	0.031293
1397	0.031270
1398	0.031247
1399	0.031222
1400	0.031199
1401	0.031179
1402	0.031157
1403	0.031131
1404	0.031110
1405	0.031086
1406	0.031064
1407	0.031041
1408	0.031019
1409	0.030998
1410	0.030978
1411	0.030954
1412	0.030933
1413	0.030908
1414	0.030886
1415	0.030867
1416	0.030846
1417	0.030824
1418	0.030801
1419	0.030781
1420	0.030759
1421	0.030737
1422	0.030716
1423	0.030692
1424	0.030671
1425	0.030648
1426	0.030624
1427	0.030597
1428	0.030576
1429	0.030551
1430	0.030528
1431	0.030506
1432	0.030486
1433	0.030465
1434	0.030441
1435	0.030418
1436	0.030396
1437	0.030373
1438	0.030351
1439	0.030329
1440	0.030306
1441	0.030281
1442	0.030257
1443	0.030231
1444	0.030209
1445	0.030185
1446	0.030163
1447	0.030143
1448	0.030122
1449	0.030105
1450	0.030086
1451	0.030066
1452	0.030046
1453	0.030025
1454	0.030003
1455	0.029984
1456	0.029963
1457	0.029942
1458	0.029923
1459	0.029905
1460	0.029887
1461	0.029866
1462	0.029845
1463	0.029825
1464	0.029806
1465	0.029788
1466	0.029772
1467	0.029756
1468	0.029738
1469	0.029714
1470	0.029696
1471	0.029675
1472	0.029657
1473	0.029639
1474	0.029617
1475	0.029598
1476	0.029580
1477	0.029562
1478	0.029546
1479	0.029528
1480	0.029510
1481	0.029490
1482	0.029469
1483	0.029448
1484	0.029427
1485	0.029406
1486	0.029388
1487	0.029368
1488	0.029350
1489	0.029334
1490	0.029315
1491	0.029297
1492	0.029282
1493	0.029263
1494	0.029246
1495	0.029227
1496	0.029206
1497	0.029186
1498	0.029167
1499	0.029149
1500	0.029130
1501	0.029108
1502	0.029089
1503	0.029072
1504	0.029053
1505	0.029034
1506	0.029016
1507	0.028998
1508	0.028979
1509	0.028960
1510	0.028941
1511	0.028925
1512	0.028907
1513	0.028890
1514	0.028870
1515	0.028855
1516	0.028837
1517	0.028821
1518	0.028804
1519	0.028788
1520	0.028769
1521	0.028752
1522	0.028736
1523	0.028718
1524	0.028700
1525	0.028682
1526	0.028665
1527	0.028646
1528	0.028630
1529	0.028612
1530	0.028595
1531	0.028578
1532	0.028562
1533	0.028547
1534	0.028530
1535	0.028510
1536	0.028492
1537	0.028474
1538	0.028456
1539	0.028436
1540	0.028418
1541	0.028403
1542	0.028387
1543	0.028371
1544	0.028356
1545	0.028338
1546	0.028321
1547	0.028304
1548	0.028288
1549	0.028270
1550	0.028254
1551	0.028235
1552	0.028218
1553	0.028201
1554	0.028184
1555	0.028168
1556	0.028151
1557	0.028132
1558	0.028114
1559	0.028098
1560	0.028081
1561	0.028065
1562	0.028045
1563	0.028028
1564	0.028011
1565	0.027994
1566	0.027978
1567	0.027960
1568	0.027944
1569	0.027927
1570	0.027908
1571	0.027892
1572	0.027873
1573	0.027854
1574	0.027836
1575	0.027817
1576	0.027800
1577	0.027783
1578	0.027765
1579	0.027748
1580	0.027731
1581	0.027713
1582	0.027696
1583	0.027678
1584	0.027662
1585	0.027647
1586	0.027630
1587	0.027614
1588	0.027596
1589	0.027579
1590	0.027563
1591	0.027548
1592	0.027534
1593	0.027518
1594	0.027502
1595	0.027485
1596	0.027468
1597	0.027450
1598	0.027434
1599	0.027419
1600	0.027402
1601	0.027384
1602	0.027370
1603	0.027354
1604	0.027334
1605	0.027317
1606	0.027300
1607	0.027279
1608	0.027263
1609	0.027244
1610	0.027227
1611	0.027210
1612	0.027194
1613	0.027178
1614	0.027160
1615	0.027142
1616	0.027125
1617	0.027108
1618	0.027089
1619	0.027071
1620	0.027057
1621	0.027039
1622	0.027020
1623	0.027003
1624	0.026985
1625	0.026966
1626	0.026947
1627	0.026928
1628	0.026909
1629	0.026892
1630	0.026874
1631	0.026853
1632	0.026835
1633	0.026819
1634	0.026802
1635	0.026785
1636	0.026768
1637	0.026751
1638	0.026733
1639	0.026717
1640	0.026701
1641	0.026686
1642	0.026672
1643	0.026656
1644	0.026643
1645	0.026627
1646	0.026610
1647	0.026595
1648	0.026581
1649	0.026566
1650	0.026549
1651	0.026534
1652	0.026520
1653	0.026506
1654	0.026490
1655	0.026470
1656	0.026451
1657	0.026433
1658	0.026416
1659	0.026399
1660	0.026384
1661	0.026369
1662	0.026352
1663	0.026335
1664	0.026320
1665	0.026304
1666	0.026289
1667	0.026274
1668	0.026260
1669	0.026245
1670	0.026230
1671	0.026210
1672	0.026194
1673	0.026181
1674	0.026165
1675	0.026149
1676	0.026134
1677	0.026122
1678	0.026107
1679	0.026091
1680	0.026077
1681	0.026063
1682	0.026051
1683	0.026038
1684	0.026021
1685	0.026007
1686	0.025993
1687	0.025980
1688	0.025963
1689	0.025946
1690	0.025931
1691	0.025917
1692	0.025900
1693	0.025882
1694	0.025867
1695	0.025852
1696	0.025837
1697	0.025822
1698	0.025809
1699	0.025794
1700	0.025782
1701	0.025768
1702	0.025752
1703	0.025738
1704	0.025724
1705	0.025709
1706	0.025696
1707	0.025683
1708	0.025670
1709	0.025657
1710	0.025643
1711	0.025630
1712	0.025615
1713	0.025603
1714	0.025591
1715	0.025577
1716	0.025564
1717	0.025551
1718	0.025537
1719	0.025519
1720	0.025506
1721	0.025490
1722	0.025475
1723	0.025462
1724	0.025450
1725	0.025438
1726	0.025425
1727	0.025414
1728	0.025403
1729	0.025388
1730	0.025376
1731	0.025363
1732	0.025349
1733	0.025336
1734	0.025323
1735	0.025307
1736	0.025295
1737	0.025282
1738	0.025268
1739	0.025254
1740	0.025241
1741	0.025229
1742	0.025217
1743	0.025204
1744	0.025191
1745	0.025177
1746	0.025164
1747	0.025150
1748	0.025137
1749	0.025122
1750	0.025111
1751	0.025099
1752	0.025087
1753	0.025075
1754	0.025062
1755	0.025052
1756	0.025041
1757	0.025028
1758	0.025014
1759	0.025001
1760	0.024992
1761	0.024979
1762	0.024969
1763	0.024959
1764	0.024948
1765	0.024933
1766	0.024919
1767	0.024907
1768	0.024895
1769	0.024884
1770	0.024873
1771	0.024863
1772	0.024851
1773	0.024840
1774	0.024831
1775	0.024821
1776	0.024810
1777	0.024800
1778	0.024790
1779	0.024778
1780	0.024767
1781	0.024756
1782	0.024743
1783	0.024728
1784	0.024714
1785	0.024700
1786	0.024687
1787	0.024676
1788	0.024664
1789	0.024652
1790	0.024640
1791	0.024629
1792	0.024617
1793	0.024602
1794	0.024591
1795	0.024579
1796	0.024569
1797	0.024557
1798	0.024546
1799	0.024535
1800	0.024522
1801	0.024508
1802	0.024496
1803	0.024485
1804	0.024475
1805	0.024464
1806	0.024455
1807	0.024444
1808	0.024434
1809	0.024423
1810	0.024410
1811	0.024399
1812	0.024387
1813	0.024375
1814	0.024364
1815	0.024352
1816	0.024340
1817	0.024327
1818	0.024313
1819	0.024301
1820	0.024287
1821	0.024274
1822	0.024261
1823	0.024248
1824	0.024236
1825	0.024225
1826	0.024213
1827	0.024202
1828	0.024190
1829	0.024179
1830	0.024168
1831	0.024157
1832	0.024143
1833	0.024132
1834	0.024121
1835	0.024111
1836	0.024102
1837	0.024086
1838	0.024075
1839	0.024065
1840	0.024051
1841	0.024039
1842	0.024029
1843	0.024018
1844	0.024006
1845	0.023990
1846	0.023978
1847	0.023966
1848	0.023954
1849	0.023942
1850	0.023932
1851	0.023920
1852	0.023908
1853	0.023895
1854	0.023883
1855	0.023869
1856	0.023856
1857	0.023845
1858	0.023833
1859	0.023820
1860	0.023808
1861	0.023798
1862	0.023788
1863	0.023778
1864	0.023769
1865	0.023758
1866	0.023743
1867	0.023731
1868	0.023720
1869	0.023709
