Total accesses: 7086622
Frames	Miss Rate
455	0.054125
456	0.054027
457	0.053928
458	0.053829
459	0.053729
460	0.053635
461	0.053544
462	0.053451
463	0.053356
464	0.053260
465	0.053165
466	0.053068
467	0.052981
468	0.052885
469	0.052782
470	0.052684
471	0.052590
472	0.052503
473	0.052396
474	0.052301
475	0.052199
476	0.052100
477	0.052013
478	0.051917
479	0.051827
480	0.051733
481	0.051639
482	0.051545
483	0.051452
484	0.051361
485	0.051266
486	0.051176
487	0.051082
488	0.050992
489	0.050904
490	0.050813
491	0.050722
492	0.050634
493	0.050546
494	0.050455
495	0.050368
496	0.050275
497	0.050186
498	0.050099
499	0.050015
500	0.049928
501	0.049835
502	0.049748
503	0.049666
504	0.049580
505	0.049497
506	0.049418
507	0.049336
508	0.049256
509	0.049177
510	0.049099
511	0.049022
512	0.048946
513	0.048870
514	0.048790
515	0.048711
516	0.048633
517	0.048556
518	0.048483
519	0.048406
520	0.048328
521	0.048252
522	0.048175
523	0.048093
524	0.048008
525	0.047934
526	0.047853
527	0.047782
528	0.047704
529	0.047628
530	0.047557
531	0.047484
532	0.047410
533	0.047337
534	0.047259
535	0.047177
536	0.047102
537	0.047034
538	0.046960
539	0.046882
540	0.046804
541	0.046732
542	0.046661
543	0.046587
544	0.046511
545	0.046437
546	0.046362
547	0.046277
548	0.046199
549	0.046128
550	0.046048
551	0.045975
552	0.045906
553	0.045832
554	0.045756
555	0.045688
556	0.045616
557	0.045543
558	0.045467
559	0.045389
560	0.045318
561	0.045252
562	0.045178
563	0.045104
564	0.045034
565	0.044970
566	0.044906
567	0.044841
568	0.044772
569	0.044698
570	0.044624
571	0.044552
572	0.044483
573	0.044412
574	0.044343
575	0.044279
576	0.044213
577	0.044148
578	0.044080
579	0.044012
580	0.043945
581	0.043876
582	0.043809
583	0.043744
584	0.043674
585	0.043608
586	0.043541
587	0.043475
588	0.043409
589	0.043341
590	0.043271
591	0.043207
592	0.043143
593	0.043078
594	0.043015
595	0.042946
596	0.042885
597	0.042819
598	0.042757
599	0.042691
600	0.042625
601	0.042558
602	0.042493
603	0.042432
604	0.042368
605	0.042302
606	0.042239
607	0.042172
608	0.042106
609	0.042044
610	0.041978
611	0.041914
612	0.041849
613	0.041782
614	0.041718
615	0.041657
616	0.041597
617	0.041534
618	0.041473
619	0.041418
620	0.041362
621	0.041303
622	0.041244
623	0.041185
624	0.041123
625	0.041060
626	0.040997
627	0.040933
628	0.040869
629	0.040806
630	0.040747
631	0.040685
632	0.040626
633	0.040564
634	0.040499
635	0.040435
636	0.040372
637	0.040314
638	0.040253
639	0.040194
640	0.040135
641	0.040075
642	0.040012
643	0.039952
644	0.039887
645	0.039832
646	0.039769
647	0.039710
648	0.039649
649	0.039590
650	0.039530
651	0.039469
652	0.039404
653	0.039347
654	0.039285
655	0.039226
656	0.039169
657	0.039108
658	0.039041
659	0.038979
660	0.038920
661	0.038865
662	0.038805
663	0.038746
664	0.038692
665	0.038636
666	0.038584
667	0.038527
668	0.038472
669	0.038416
670	0.038357
671	0.038303
672	0.038250
673	0.038194
674	0.038139
675	0.038084
676	0.038032
677	0.037979
678	0.037927
679	0.037871
680	0.037817
681	0.037761
682	0.037702
683	0.037647
684	0.037590
685	0.037540
686	0.037487
687	0.037436
688	0.037382
689	0.037328
690	0.037272
691	0.037216
692	0.037164
693	0.037109
694	0.037059
695	0.037008
696	0.036953
697	0.036899
698	0.036846
699	0.036793
700	0.036740
701	0.036692
702	0.036640
703	0.036588
704	0.036535
705	0.036482
706	0.036430
707	0.036379
708	0.036328
709	0.036281
710	0.036224
711	0.036171
712	0.036121
713	0.036065
714	0.036013
715	0.035962
716	0.035909
717	0.035857
718	0.035806
719	0.035753
720	0.035705
721	0.035650
722	0.035598
723	0.035548
724	0.035488
725	0.035435
726	0.035379
727	0.035323
728	0.035272
729	0.035227
730	0.035175
731	0.035122
732	0.035074
733	0.035025
734	0.034974
735	0.034929
736	0.034881
737	0.034835
738	0.034789
739	0.034739
740	0.034692
741	0.034642
742	0.034592
743	0.034545
744	0.034497
745	0.034446
746	0.034397
747	0.034344
748	0.034298
749	0.034246
750	0.034195
751	0.034147
752	0.034094
753	0.034046
754	0.033999
755	0.033952
756	0.033908
757	0.033861
758	0.033807
759	0.033761
760	0.033721
761	0.033678
762	0.033632
763	0.033588
764	0.033546
765	0.033500
766	0.033457
767	0.033411
768	0.033369
769	0.033322
770	0.033279
771	0.033237
772	0.033195
773	0.033154
774	0.033112
775	0.033071
776	0.033029
777	0.032989
778	0.032948
779	0.032904
780	0.032861
781	0.032816
782	0.032769
783	0.032726
784	0.032683
785	0.032640
786	0.032598
787	0.032561
788	0.032520
789	0.032483
790	0.032442
791	0.032406
792	0.032369
793	0.032327
794	0.032288
795	0.032248
796	0.032208
797	0.032169
798	0.032132
799	0.032094
800	0.032053
801	0.032013
802	0.031975
803	0.031935
804	0.031891
805	0.031853
806	0.031815
807	0.031779
808	0.031739
809	0.031696
810	0.031652
811	0.031613
812	0.031574
813	0.031535
814	0.031498
815	0.031459
816	0.031420
817	0.031382
818	0.031344
819	0.031311
820	0.031269
821	0.031231
822	0.031193
823	0.031155
824	0.031115
825	0.031080
826	0.031037
827	0.030997
828	0.030960
829	0.030926
830	0.030887
831	0.030850
832	0.030816
833	0.030779
834	0.030742
835	0.030706
836	0.030669
837	0.030637
838	0.030602
839	0.030565
840	0.030527
841	0.030492
842	0.030452
843	0.030418
844	0.030379
845	0.030345
846	0.030308
847	0.030268
848	0.030237
849	0.030197
850	0.030164
851	0.030126
852	0.030089
853	0.030053
854	0.030017
855	0.029981
856	0.029945
857	0.029904
858	0.029865
859	0.029828
860	0.029790
861	0.029750
862	0.029718
863	0.029682
864	0.029646
865	0.029615
866	0.029579
867	0.029543
868	0.029505
869	0.029467
870	0.029430
871	0.029397
872	0.029362
873	0.029328
874	0.029293
875	0.029258
876	0.029223
877	0.029187
878	0.029149
879	0.029117
880	0.029078
881	0.029044
882	0.029009
883	0.028975
884	0.028942
885	0.028907
886	0.028871
887	0.028836
888	0.028801
889	0.028770
890	0.028734
891	0.028699
892	0.028660
893	0.028625
894	0.028593
895	0.028559
896	0.028523
897	0.028490
898	0.028458
899	0.028426
900	0.028395
901	0.028363
902	0.028328
903	0.028293
904	0.028261
905	0.028224
906	0.028187
907	0.028153
908	0.028116
909	0.028077
910	0.028039
911	0.028007
912	0.027971
913	0.027935
914	0.027896
915	0.027864
916	0.027832
917	0.027802
918	0.027768
919	0.027735
920	0.027701
921	0.027666
922	0.027632
923	0.027598
924	0.027565
925	0.027534
926	0.027502
927	0.027469
928	0.027439
929	0.027407
930	0.027372
931	0.027339
932	0.027301
933	0.027267
934	0.027234
935	0.027196
936	0.027168
937	0.027137
938	0.027104
939	0.027070
940	0.027032
941	0.027004
942	0.026972
943	0.026940
944	0.026909
945	0.026878
946	0.026847
947	0.026815
948	0.026787
949	0.026755
950	0.026723
951	0.026690
952	0.026654
953	0.026621
954	0.026588
955	0.026556
956	0.026525
957	0.026492
958	0.026461
959	0.026432
960	0.026402
961	0.026365
962	0.026329
963	0.026298
964	0.026265
965	0.026232
966	0.026199
967	0.026163
968	0.026134
969	0.026098
970	0.026066
971	0.026035
972	0.026007
973	0.025973
974	0.025939
975	0.025905
976	0.025872
977	0.025841
978	0.025807
979	0.025773
980	0.025739
981	0.025705
982	0.025673
983	0.025640
984	0.025608
985	0.025580
986	0.025549
987	0.025514
988	0.025484
989	0.025452
990	0.025424
991	0.025392
992	0.025363
993	0.025333
994	0.025301
995	0.025275
996	0.025246
997	0.025212
998	0.025183
999	0.025152
1000	0.025122
1001	0.025095
1002	0.025064
1003	0.025033
1004	0.025003
1005	0.024974
1006	0.024943
1007	0.024915
1008	0.024886
1009	0.024858
1010	0.024828
1011	0.024798
1012	0.024768
1013	0.024738
1014	0.024707
1015	0.024676
1016	0.024644
1017	0.024614
1018	0.024584
1019	0.024554
1020	0.024525
1021	0.024496
1022	0.024467
1023	0.024439
1024	0.024411
1025	0.024385
1026	0.024353
1027	0.024327
1028	0.024303
1029	0.024268
1030	0.024241
1031	0.024210
1032	0.024183
1033	0.024158
1034	0.024134
1035	0.024105
1036	0.024081
1037	0.024057
1038	0.024030
1039	0.024007
1040	0.023981
1041	0.023958
1042	0.023935
1043	0.023909
1044	0.023885
1045	0.023858
1046	0.023834
1047	0.023811
1048	0.023785
1049	0.023760
1050	0.023732
1051	0.023709
1052	0.023686
1053	0.023662
1054	0.023638
1055	0.023614
1056	0.023590
1057	0.023565
1058	0.023539
1059	0.023515
1060	0.023489
1061	0.023464
1062	0.023443
1063	0.023422
1064	0.023398
1065	0.023373
1066	0.023353
1067	0.023328
1068	0.023303
1069	0.023283
1070	0.023260
1071	0.023238
1072	0.023216
1073	0.023192
1074	0.023173
1075	0.023147
1076	0.023124
1077	0.023100
1078	0.023076
1079	0.023054
1080	0.023033
1081	0.023012
1082	0.022990
1083	0.022968
1084	0.022945
1085	0.022922
1086	0.022899
1087	0.022875
1088	0.022858
1089	0.022834
1090	0.022811
1091	0.022790
1092	0.022764
1093	0.022739
1094	0.022718
1095	0.022692
1096	0.022667
1097	0.022646
1098	0.022626
1099	0.022605
1100	0.022584
1101	0.022564
1102	0.022541
1103	0.022519
1104	0.022497
1105	0.022473
1106	0.022450
1107	0.022430
1108	0.022412
1109	0.022392
1110	0.022371
1111	0.022351
1112	0.022331
1113	0.022308
1114	0.022286
1115	0.022267
1116	0.022244
1117	0.022221
1118	0.022199
1119	0.022177
1120	0.022159
1121	0.022137
1122	0.022118
1123	0.022097
1124	0.022075
1125	0.022056
1126	0.022035
1127	0.022017
1128	0.021994
1129	0.021975
1130	0.021956
1131	0.021934
1132	0.021914
1133	0.021895
1134	0.021873
1135	0.021851
1136	0.021832
1137	0.021810
1138	0.021793
1139	0.021773
1140	0.021751
1141	0.021734
1142	0.021715
1143	0.021695
1144	0.021676
1145	0.021657
1146	0.021638
1147	0.021620
1148	0.021601
1149	0.021585
1150	0.021568
1151	0.021550
1152	0.021531
1153	0.021512
1154	0.021495
1155	0.021478
1156	0.021457
1157	0.021440
1158	0.021422
1159	0.021402
1160	0.021382
1161	0.021364
1162	0.021345
1163	0.021330
1164	0.021309
1165	0.021291
1166	0.021272
1167	0.021253
1168	0.021237
1169	0.021219
1170	0.021202
1171	0.021183
1172	0.021167
1173	0.021148
1174	0.021129
1175	0.021111
1176	0.021097
1177	0.021080
1178	0.021064
1179	0.021045
1180	0.021027
1181	0.021010
1182	0.020991
1183	0.020970
1184	0.020953
1185	0.020936
1186	0.020917
1187	0.020894
1188	0.020874
1189	0.020856
1190	0.020837
1191	0.020817
1192	0.020800
1193	0.020782
1194	0.020763
1195	0.020743
1196	0.020726
1197	0.020707
1198	0.020690
1199	0.020673
1200	0.020658
1201	0.020636
1202	0.020619
1203	0.020602
1204	0.020585
1205	0.020569
1206	0.020550
1207	0.020535
1208	0.020518
1209	0.020499
1210	0.020482
1211	0.020465
1212	0.020449
1213	0.020433
1214	0.020417
1215	0.020399
1216	0.020384
1217	0.020368
1218	0.020351
1219	0.020335
1220	0.020317
1221	0.020301
1222	0.020286
1223	0.020266
1224	0.020248
1225	0.020232
1226	0.020216
1227	0.020198
1228	0.020181
1229	0.020163
1230	0.020147
1231	0.020128
1232	0.020111
1233	0.020093
1234	0.020073
1235	0.020057
1236	0.020039
1237	0.020021
1238	0.020005
1239	0.019986
1240	0.019971
1241	0.019953
1242	0.019939
1243	0.019923
1244	0.019905
1245	0.019890
1246	0.019873
1247	0.019857
1248	0.019842
1249	0.019826
1250	0.019810
1251	0.019792
1252	0.019774
1253	0.019757
1254	0.019740
1255	0.019722
1256	0.019707
1257	0.019690
1258	0.019673
1259	0.019657
1260	0.019643
1261	0.019628
1262	0.019613
1263	0.019598
1264	0.019584
1265	0.019569
1266	0.019554
1267	0.019537
1268	0.019518
1269	0.019502
1270	0.019484
1271	0.019470
1272	0.019454
1273	0.019439
1274	0.019423
1275	0.019405
1276	0.019385
1277	0.019373
1278	0.019356
1279	0.019341
1280	0.019327
1281	0.019311
1282	0.019293
1283	0.019275
1284	0.019259
1285	0.019244
1286	0.019227
1287	0.019211
1288	0.019193
1289	0.019177
1290	0.019160
1291	0.019144
1292	0.019125
1293	0.019108
1294	0.019091
1295	0.019073
1296	0.019055
1297	0.019038
1298	0.019025
1299	0.019008
1300	0.018992
1301	0.018976
1302	0.018961
1303	0.018946
1304	0.018930
1305	0.018917
1306	0.018900
1307	0.018885
1308	0.018871
1309	0.018857
1310	0.018842
1311	0.018828
1312	0.018813
1313	0.018800
1314	0.018786
1315	0.018771
1316	0.018755
1317	0.018741
1318	0.018725
1319	0.018710
1320	0.018699
1321	0.018683
1322	0.018670
1323	0.018660
1324	0.018645
1325	0.018630
1326	0.018617
1327	0.018601
1328	0.018586
1329	0.018573
1330	0.018560
1331	0.018548
1332	0.018536
1333	0.018523
1334	0.018511
1335	0.018500
1336	0.018487
1337	0.018475
1338	0.018463
1339	0.018451
1340	0.018436
1341	0.018423
1342	0.018412
1343	0.018399
1344	0.018385
1345	0.018371
1346	0.018360
1347	0.018347
1348	0.018335
1349	0.018325
1350	0.018313
1351	0.018302
1352	0.018292
1353	0.018279
1354	0.018266
1355	0.018255
1356	0.018243
1357	0.018231
1358	0.018223
1359	0.018213
1360	0.018199
1361	0.018186
1362	0.018174
1363	0.018161
1364	0.018149
1365	0.018136
1366	0.018122
1367	0.018109
1368	0.018094
1369	0.018083
1370	0.018071
1371	0.018056
1372	0.018041
1373	0.018028
1374	0.018011
1375	0.017999
1376	0.017986
1377	0.017972
1378	0.017960
1379	0.017947
1380	0.017937
1381	0.017923
1382	0.017912
1383	0.017899
1384	0.017884
1385	0.017872
1386	0.017858
1387	0.017846
1388	0.017834
1389	0.017823
1390	0.017810
1391	0.017798
1392	0.017788
1393	0.017775
1394	0.017764
1395	0.017751
1396	0.017737
1397	0.017721
1398	0.017709
1399	0.017696
1400	0.017684
1401	0.017672
1402	0.017659
1403	0.017649
1404	0.017637
1405	0.017624
1406	0.017614
1407	0.017599
1408	0.017587
1409	0.017576
1410	0.017566
1411	0.017554
1412	0.017544
1413	0.017531
1414	0.017519
1415	0.017506
1416	0.017491
1417	0.017476
1418	0.017463
1419	0.017451
1420	0.017439
1421	0.017426
1422	0.017416
1423	0.017406
1424	0.017396
1425	0.017383
1426	0.017371
1427	0.017358
1428	0.017348
1429	0.017336
1430	0.017324
1431	0.017311
1432	0.017299
1433	0.017287
1434	0.017277
1435	0.017263
1436	0.017253
1437	0.017242
1438	0.017230
1439	0.017218
1440	0.017205
1441	0.017195
1442	0.017182
1443	0.017172
1444	0.017161
1445	0.017150
1446	0.017138
1447	0.017126
1448	0.017113
1449	0.017102
1450	0.017090
1451	0.017078
1452	0.017068
1453	0.017054
1454	0.017041
1455	0.017029
1456	0.017019
1457	0.017007
1458	0.016995
1459	0.016984
1460	0.016971
1461	0.016958
1462	0.016945
1463	0.016932
1464	0.016921
1465	0.016910
1466	0.016899
1467	0.016887
1468	0.016876
1469	0.016865
1470	0.016853
1471	0.016844
1472	0.016833
1473	0.016821
1474	0.016810
1475	0.016797
1476	0.016784
1477	0.016775
1478	0.016765
1479	0.016753
1480	0.016744
1481	0.016733
1482	0.016722
1483	0.016711
1484	0.016699
1485	0.016685
1486	0.016669
1487	0.016657
1488	0.016645
1489	0.016633
1490	0.016621
1491	0.016609
1492	0.016600
1493	0.016588
1494	0.016575
1495	0.016564
1496	0.016552
1497	0.016539
1498	0.016531
1499	0.016519
1500	0.016505
1501	0.016494
1502	0.016482
1503	0.016474
1504	0.016462
1505	0.016452
1506	0.016440
1507	0.016429
1508	0.016417
1509	0.016404
1510	0.016393
1511	0.016381
1512	0.016369
1513	0.016358
1514	0.016345
1515	0.016335
1516	0.016326
1517	0.016315
1518	0.016304
1519	0.016294
1520	0.016284
1521	0.016275
1522	0.016264
1523	0.016252
1524	0.016242
1525	0.016231
1526	0.016220
1527	0.016211
1528	0.016201
1529	0.016191
1530	0.016183
1531	0.016171
1532	0.016160
1533	0.016149
1534	0.016140
1535	0.016129
1536	0.016121
1537	0.016110
1538	0.016099
1539	0.016088
1540	0.016078
1541	0.016067
1542	0.016058
1543	0.016048
1544	0.016036
1545	0.016027
1546	0.016016
1547	0.016004
1548	0.015994
1549	0.015983
1550	0.015973
1551	0.015962
1552	0.015952
1553	0.015943
1554	0.015934
1555	0.015923
1556	0.015914
1557	0.015902
1558	0.015891
1559	0.015880
1560	0.015870
1561	0.015859
1562	0.015848
1563	0.015837
1564	0.015827
1565	0.015817
1566	0.015806
1567	0.015794
1568	0.015784
1569	0.015772
1570	0.015762
1571	0.015751
1572	0.015741
1573	0.015730
1574	0.015720
1575	0.015709
1576	0.015701
1577	0.015692
1578	0.015681
1579	0.015671
1580	0.015662
1581	0.015652
1582	0.015643
1583	0.015633
1584	0.015622
1585	0.015614
1586	0.015602
1587	0.015591
1588	0.015580
1589	0.015571
1590	0.015562
1591	0.015552
1592	0.015541
1593	0.015530
1594	0.015520
1595	0.015510
1596	0.015500
1597	0.015488
1598	0.015475
1599	0.015463
1600	0.015452
1601	0.015441
1602	0.015429
1603	0.015418
1604	0.015409
1605	0.015398
1606	0.015388
1607	0.015375
1608	0.015366
1609	0.015356
1610	0.015346
1611	0.015333
1612	0.015324
1613	0.015315
1614	0.015304
1615	0.015295
1616	0.015285
1617	0.015277
1618	0.015267
1619	0.015257
1620	0.015248
1621	0.015237
1622	0.015227
1623	0.015217
1624	0.015208
1625	0.015199
1626	0.015191
1627	0.015182
1628	0.015174
1629	0.015164
1630	0.015157
1631	0.015149
1632	0.015141
1633	0.015132
1634	0.015124
1635	0.015115
1636	0.015106
1637	0.015096
1638	0.015085
1639	0.015076
1640	0.015066
1641	0.015057
1642	0.015048
1643	0.015037
1644	0.015027
1645	0.015018
1646	0.015005
1647	0.014996
1648	0.014987
1649	0.014975
1650	0.014966
1651	0.014957
1652	0.014946
1653	0.014936
1654	0.014928
1655	0.014918
1656	0.014908
1657	0.014898
1658	0.014888
1659	0.014876
1660	0.014867
1661	0.014856
1662	0.014847
1663	0.014838
1664	0.014829
1665	0.014816
1666	0.014805
1667	0.014795
1668	0.014785
1669	0.014774
1670	0.014766
1671	0.014756
1672	0.014745
1673	0.014734
1674	0.014721
1675	0.014713
1676	0.014703
1677	0.014693
1678	0.014682
1679	0.014671
1680	0.014662
1681	0.014651
1682	0.014640
1683	0.014630
1684	0.014621
1685	0.014613
1686	0.014603
1687	0.014594
1688	0.014584
1689	0.014576
1690	0.014569
1691	0.014559
1692	0.014551
1693	0.014541
1694	0.014534
1695	0.014526
1696	0.014517
1697	0.014509
1698	0.014500
1699	0.014490
1700	0.014480
1701	0.014471
1702	0.014462
1703	0.014452
1704	0.014443
1705	0.014435
1706	0.014427
1707	0.014417
1708	0.014410
1709	0.014402
1710	0.014393
1711	0.014385
1712	0.014376
1713	0.014368
1714	0.014361
1715	0.014353
1716	0.014344
1717	0.014336
1718	0.014328
1719	0.014320
1720	0.014312
1721	0.014304
1722	0.014297
1723	0.014287
1724	0.014280
1725	0.014272
1726	0.014265
1727	0.014257
1728	0.014250
1729	0.014242
1730	0.014232
1731	0.014225
1732	0.014217
1733	0.014210
1734	0.014202
1735	0.014195
1736	0.014189
1737	0.014181
1738	0.014173
1739	0.014165
1740	0.014156
1741	0.014151
1742	0.014143
1743	0.014136
1744	0.014128
1745	0.014120
1746	0.014111
1747	0.014103
1748	0.014095
1749	0.014087
1750	0.014080
1751	0.014072
1752	0.014062
1753	0.014053
1754	0.014045
1755	0.014038
1756	0.014032
1757	0.014025
1758	0.014016
1759	0.014010
1760	0.014003
1761	0.013995
1762	0.013987
1763	0.013980
1764	0.013973
1765	0.013967
1766	0.013959
1767	0.013952
1768	0.013947
1769	0.013940
1770	0.013932
1771	0.013925
1772	0.013920
1773	0.013913
1774	0.013905
1775	0.013898
1776	0.013892
1777	0.013886
1778	0.013878
1779	0.013870
1780	0.013862
1781	0.013856
1782	0.013849
1783	0.013843
1784	0.013835
1785	0.013829
1786	0.013822
1787	0.013813
1788	0.013804
1789	0.013799
1790	0.013791
1791	0.013781
1792	0.013774
1793	0.013767
1794	0.013759
1795	0.013753
1796	0.013747
1797	0.013740
1798	0.013732
1799	0.013726
1800	0.013719
1801	0.013712
1802	0.013705
1803	0.013697
1804	0.013688
1805	0.013682
1806	0.013676
1807	0.013669
1808	0.013663
1809	0.013655
1810	0.013644
1811	0.013637
1812	0.013628
1813	0.013622
1814	0.013614
1815	0.013606
1816	0.013600
1817	0.013591
1818	0.013584
1819	0.013576
1820	0.013569
1821	0.013563
1822	0.013555
1823	0.013548
1824	0.013539
1825	0.013532
1826	0.013525
1827	0.013517
1828	0.013511
1829	0.013504
1830	0.013498
1831	0.013491
1832	0.013483
1833	0.013477
1834	0.013471
1835	0.013464
1836	0.013454
1837	0.013447
1838	0.013440
1839	0.013433
1840	0.013426
1841	0.013420
1842	0.013416
1843	0.013408
1844	0.013401
1845	0.013394
1846	0.013388
1847	0.013379
1848	0.013372
1849	0.013366
1850	0.013358
1851	0.013352
1852	0.013345
1853	0.013340
1854	0.013331
1855	0.013324
1856	0.013317
1857	0.013310
1858	0.013305
1859	0.013297
1860	0.013291
1861	0.013283
1862	0.013276
1863	0.013268
1864	0.013259
1865	0.013252
1866	0.013244
