Total accesses: 7086622
Frames	Miss Rate
323	0.046490
324	0.046359
325	0.046233
326	0.046111
327	0.045991
328	0.045874
329	0.045752
330	0.045633
331	0.045517
332	0.045397
333	0.045275
334	0.045157
335	0.045026
336	0.044901
337	0.044779
338	0.044656
339	0.044540
340	0.044418
341	0.044301
342	0.044192
343	0.044082
344	0.043973
345	0.043851
346	0.043738
347	0.043625
348	0.043506
349	0.043393
350	0.043277
351	0.043169
352	0.043059
353	0.042948
354	0.042831
355	0.042727
356	0.042620
357	0.042505
358	0.042394
359	0.042289
360	0.042184
361	0.042083
362	0.041983
363	0.041879
364	0.041782
365	0.041684
366	0.041571
367	0.041464
368	0.041356
369	0.041252
370	0.041151
371	0.041055
372	0.040959
373	0.040859
374	0.040755
375	0.040654
376	0.040554
377	0.040446
378	0.040345
379	0.040241
380	0.040140
381	0.040035
382	0.039942
383	0.039851
384	0.039745
385	0.039647
386	0.039545
387	0.039444
388	0.039343
389	0.039248
390	0.039150
391	0.039046
392	0.038946
393	0.038849
394	0.038750
395	0.038653
396	0.038549
397	0.038452
398	0.038359
399	0.038264
400	0.038168
401	0.038070
402	0.037979
403	0.037879
404	0.037794
405	0.037703
406	0.037619
407	0.037529
408	0.037438
409	0.037343
410	0.037256
411	0.037166
412	0.037079
413	0.036993
414	0.036903
415	0.036818
416	0.036729
417	0.036646
418	0.036562
419	0.036478
420	0.036394
421	0.036307
422	0.036228
423	0.036142
424	0.036056
425	0.035969
426	0.035886
427	0.035800
428	0.035716
429	0.035631
430	0.035547
431	0.035465
432	0.035383
433	0.035305
434	0.035225
435	0.035148
436	0.035068
437	0.034981
438	0.034901
439	0.034827
440	0.034752
441	0.034674
442	0.034601
443	0.034528
444	0.034457
445	0.034384
446	0.034308
447	0.034235
448	0.034158
449	0.034080
450	0.034003
451	0.033936
452	0.033866
453	0.033795
454	0.033722
455	0.033653
456	0.033576
457	0.033502
458	0.033424
459	0.033352
460	0.033278
461	0.033207
462	0.033135
463	0.033065
464	0.032994
465	0.032926
466	0.032852
467	0.032772
468	0.032706
469	0.032638
470	0.032568
471	0.032502
472	0.032433
473	0.032367
474	0.032295
475	0.032224
476	0.032157
477	0.032086
478	0.032018
479	0.031946
480	0.031878
481	0.031805
482	0.031732
483	0.031666
484	0.031601
485	0.031532
486	0.031467
487	0.031401
488	0.031335
489	0.031270
490	0.031201
491	0.031143
492	0.031075
493	0.031019
494	0.030957
495	0.030891
496	0.030823
497	0.030760
498	0.030698
499	0.030631
500	0.030569
501	0.030502
502	0.030439
503	0.030373
504	0.030313
505	0.030250
506	0.030186
507	0.030125
508	0.030062
509	0.030007
510	0.029947
511	0.029886
512	0.029827
513	0.029770
514	0.029708
515	0.029654
516	0.029594
517	0.029532
518	0.029473
519	0.029415
520	0.029354
521	0.029294
522	0.029232
523	0.029172
524	0.029114
525	0.029052
526	0.028995
527	0.028939
528	0.028880
529	0.028820
530	0.028766
531	0.028708
532	0.028649
533	0.028592
534	0.028534
535	0.028477
536	0.028416
537	0.028358
538	0.028302
539	0.028245
540	0.028190
541	0.028135
542	0.028082
543	0.028025
544	0.027976
545	0.027924
546	0.027878
547	0.027818
548	0.027769
549	0.027718
550	0.027658
551	0.027607
552	0.027550
553	0.027496
554	0.027442
555	0.027382
556	0.027329
557	0.027279
558	0.027227
559	0.027171
560	0.027114
561	0.027064
562	0.027012
563	0.026962
564	0.026915
565	0.026863
566	0.026810
567	0.026754
568	0.026701
569	0.026653
570	0.026602
571	0.026552
572	0.026497
573	0.026444
574	0.026394
575	0.026344
576	0.026298
577	0.026244
578	0.026198
579	0.026149
580	0.026099
581	0.026048
582	0.025997
583	0.025950
584	0.025905
585	0.025855
586	0.025808
587	0.025766
588	0.025712
589	0.025661
590	0.025609
591	0.025561
592	0.025508
593	0.025459
594	0.025409
595	0.025355
596	0.025307
597	0.025261
598	0.025216
599	0.025165
600	0.025112
601	0.025064
602	0.025022
603	0.024976
604	0.024929
605	0.024882
606	0.024840
607	0.024787
608	0.024743
609	0.024696
610	0.024650
611	0.024606
612	0.024562
613	0.024521
614	0.024476
615	0.024430
616	0.024385
617	0.024344
618	0.024301
619	0.024262
620	0.024227
621	0.024186
622	0.024143
623	0.024103
624	0.024062
625	0.024021
626	0.023978
627	0.023936
628	0.023897
629	0.023860
630	0.023813
631	0.023774
632	0.023733
633	0.023690
634	0.023650
635	0.023613
636	0.023575
637	0.023539
638	0.023500
639	0.023460
640	0.023419
641	0.023376
642	0.023339
643	0.023302
644	0.023265
645	0.023225
646	0.023182
647	0.023145
648	0.023109
649	0.023071
650	0.023029
651	0.022993
652	0.022954
653	0.022915
654	0.022878
655	0.022841
656	0.022801
657	0.022765
658	0.022730
659	0.022693
660	0.022656
661	0.022613
662	0.022577
663	0.022535
664	0.022497
665	0.022459
666	0.022420
667	0.022382
668	0.022343
669	0.022306
670	0.022268
671	0.022231
672	0.022193
673	0.022152
674	0.022109
675	0.022071
676	0.022034
677	0.022000
678	0.021964
679	0.021925
680	0.021888
681	0.021851
682	0.021816
683	0.021777
684	0.021740
685	0.021708
686	0.021670
687	0.021633
688	0.021599
689	0.021564
690	0.021526
691	0.021492
692	0.021456
693	0.021417
694	0.021380
695	0.021342
696	0.021307
697	0.021266
698	0.021231
699	0.021195
700	0.021164
701	0.021128
702	0.021093
703	0.021059
704	0.021024
705	0.020987
706	0.020948
707	0.020909
708	0.020877
709	0.020844
710	0.020815
711	0.020782
712	0.020744
713	0.020708
714	0.020674
715	0.020638
716	0.020603
717	0.020567
718	0.020534
719	0.020496
720	0.020459
721	0.020424
722	0.020391
723	0.020353
724	0.020319
725	0.020285
726	0.020247
727	0.020214
728	0.020180
729	0.020148
730	0.020118
731	0.020084
732	0.020053
733	0.020023
734	0.019989
735	0.019952
736	0.019917
737	0.019887
738	0.019850
739	0.019822
740	0.019792
741	0.019755
742	0.019722
743	0.019692
744	0.019666
745	0.019634
746	0.019599
747	0.019569
748	0.019537
749	0.019504
750	0.019468
751	0.019436
752	0.019402
753	0.019370
754	0.019336
755	0.019302
756	0.019270
757	0.019238
758	0.019207
759	0.019182
760	0.019154
761	0.019121
762	0.019091
763	0.019065
764	0.019031
765	0.019002
766	0.018967
767	0.018935
768	0.018905
769	0.018873
770	0.018843
771	0.018814
772	0.018782
773	0.018754
774	0.018718
775	0.018688
776	0.018659
777	0.018626
778	0.018601
779	0.018570
780	0.018540
781	0.018507
782	0.018477
783	0.018446
784	0.018414
785	0.018385
786	0.018353
787	0.018323
788	0.018295
789	0.018266
790	0.018237
791	0.018211
792	0.018183
793	0.018158
794	0.018128
795	0.018098
796	0.018071
797	0.018046
798	0.018019
799	0.017987
800	0.017959
801	0.017933
802	0.017911
803	0.017886
804	0.017861
805	0.017833
806	0.017808
807	0.017782
808	0.017758
809	0.017732
810	0.017707
811	0.017680
812	0.017652
813	0.017624
814	0.017600
815	0.017577
816	0.017553
817	0.017527
818	0.017504
819	0.017480
820	0.017458
821	0.017432
822	0.017408
823	0.017382
824	0.017359
825	0.017334
826	0.017310
827	0.017286
828	0.017264
829	0.017242
830	0.017220
831	0.017197
832	0.017174
833	0.017149
834	0.017129
835	0.017108
836	0.017087
837	0.017064
838	0.017042
839	0.017020
840	0.016996
841	0.016975
842	0.016955
843	0.016931
844	0.016907
845	0.016886
846	0.016860
847	0.016834
848	0.016812
849	0.016786
850	0.016767
851	0.016746
852	0.016722
853	0.016700
854	0.016676
855	0.016653
856	0.016632
857	0.016609
858	0.016590
859	0.016565
860	0.016543
861	0.016524
862	0.016503
863	0.016485
864	0.016464
865	0.016442
866	0.016421
867	0.016400
868	0.016380
869	0.016359
870	0.016341
871	0.016321
872	0.016306
873	0.016286
874	0.016264
875	0.016248
876	0.016228
877	0.016207
878	0.016184
879	0.016161
880	0.016141
881	0.016122
882	0.016102
883	0.016085
884	0.016068
885	0.016046
886	0.016026
887	0.016006
888	0.015986
889	0.015968
890	0.015950
891	0.015932
892	0.015914
893	0.015893
894	0.015872
895	0.015853
896	0.015833
897	0.015813
898	0.015791
899	0.015775
900	0.015757
901	0.015737
902	0.015718
903	0.015694
904	0.015674
905	0.015654
906	0.015632
907	0.015610
908	0.015591
909	0.015573
910	0.015556
911	0.015534
912	0.015513
913	0.015497
914	0.015474
915	0.015455
916	0.015434
917	0.015414
918	0.015397
919	0.015378
920	0.015360
921	0.015342
922	0.015323
923	0.015305
924	0.015288
925	0.015272
926	0.015255
927	0.015236
928	0.015218
929	0.015199
930	0.015182
931	0.015164
932	0.015145
933	0.015127
934	0.015110
935	0.015093
936	0.015078
937	0.015063
938	0.015048
939	0.015030
940	0.015015
941	0.014998
942	0.014978
943	0.014961
944	0.014945
945	0.014928
946	0.014910
947	0.014895
948	0.014876
949	0.014857
950	0.014839
951	0.014824
952	0.014806
953	0.014785
954	0.014764
955	0.014745
956	0.014729
957	0.014713
958	0.014695
959	0.014678
960	0.014659
961	0.014638
962	0.014621
963	0.014607
964	0.014590
965	0.014574
966	0.014557
967	0.014543
968	0.014526
969	0.014510
970	0.014492
971	0.014475
972	0.014458
973	0.014438
974	0.014423
975	0.014406
976	0.014390
977	0.014373
978	0.014353
979	0.014333
980	0.014318
981	0.014300
982	0.014282
983	0.014266
984	0.014250
985	0.014233
986	0.014216
987	0.014196
988	0.014181
989	0.014165
990	0.014149
991	0.014135
992	0.014115
993	0.014102
994	0.014088
995	0.014069
996	0.014053
997	0.014039
998	0.014024
999	0.014010
1000	0.013993
1001	0.013975
1002	0.013961
1003	0.013947
1004	0.013930
1005	0.013915
1006	0.013901
1007	0.013886
1008	0.013871
1009	0.013859
1010	0.013844
1011	0.013828
1012	0.013812
1013	0.013792
1014	0.013775
1015	0.013756
1016	0.013743
1017	0.013725
1018	0.013709
1019	0.013693
1020	0.013677
1021	0.013662
1022	0.013649
1023	0.013637
1024	0.013625
